file_name,class,bbox_rule,review_note,license_status
wall_filter_reviewed_014.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_015.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_016.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_017.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_018.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_019.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_020.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_021.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_022.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_023.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_024.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_025.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_026.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_027.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_028.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_029.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_030.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,ifixit_public_guide_verify_license_before_training
wall_filter_reviewed_031.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_032.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_033.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_034.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_035.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_036.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_037.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_038.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_039.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_040.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_041.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_042.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_043.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_044.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_045.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_046.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_047.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_048.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_049.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_050.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_051.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_052.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_053.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_054.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_055.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_056.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_057.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_058.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_059.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_060.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_061.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_062.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_063.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_064.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_065.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_066.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_067.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_068.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_069.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_070.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_071.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_072.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_073.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_074.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_075.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_076.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_077.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_078.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_079.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_080.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_081.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_082.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_083.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_084.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_085.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
wall_filter_reviewed_086.jpg,filter,Draw bbox only around visible dust filter/filter mesh or filter access part when the mesh itself is visible; skip unclear frame.,wall-mounted LG demo candidate,unknown_verify_before_training
