filename,label,status,split,batch_name,message
user_primary_filter_011.png,user_primary_filter_011.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '1C5C3vtiwVNBIhqyUeqG'}, 'annotation': {'success': True}, 'upload_time': 2.3250608444213867, 'annotation_time': 0.76540207862854, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_012.jpg,user_primary_filter_012.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'UHcaCtG9ggrqTqROQgi9'}, 'annotation': {'success': True}, 'upload_time': 1.3439617156982422, 'annotation_time': 0.7362198829650879, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_013.jpg,user_primary_filter_013.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'XSm3ea0AWj1K6QAY2BDT'}, 'annotation': {'success': True}, 'upload_time': 1.2076764106750488, 'annotation_time': 0.8103430271148682, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_014.png,user_primary_filter_014.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'vFDHRUfkLEdYrzNHLW7t'}, 'annotation': {'success': True}, 'upload_time': 2.7502596378326416, 'annotation_time': 0.9131984710693359, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_015.jpg,user_primary_filter_015.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'szF8CKau2TLe5f9DB0kU'}, 'annotation': {'success': True}, 'upload_time': 1.4712166786193848, 'annotation_time': 0.8464639186859131, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_016.png,user_primary_filter_016.txt,uploaded_without_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'e8jwmgzNRU63dJ9YLFsQ'}, 'annotation': None, 'upload_time': 3.1067469120025635, 'annotation_time': None, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_017.jpg,user_primary_filter_017.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'aDzx6CvaTSYkXkXgQQp3'}, 'annotation': {'success': True}, 'upload_time': 1.3132688999176025, 'annotation_time': 0.7681910991668701, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_018.png,user_primary_filter_018.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'HENnivW3VNd6BS5MjvL9'}, 'annotation': {'success': True}, 'upload_time': 2.614938497543335, 'annotation_time': 0.8849139213562012, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_019.jpg,user_primary_filter_019.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'ubYU8iKLPhG6IQVVYQMR'}, 'annotation': {'success': True}, 'upload_time': 1.1544861793518066, 'annotation_time': 1.1565487384796143, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_020.jpg,user_primary_filter_020.txt,uploaded_without_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'zk97HLk1IcfwlYvfVHqe'}, 'annotation': None, 'upload_time': 1.19734787940979, 'annotation_time': None, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_021.jpg,user_primary_filter_021.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'pIrTlEpNNhRNyq0FwDMD'}, 'annotation': {'success': True}, 'upload_time': 1.2896449565887451, 'annotation_time': 0.9588913917541504, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_022.jpg,user_primary_filter_022.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'AAkkshoLnI1Er61DbAfw'}, 'annotation': {'success': True}, 'upload_time': 1.4273450374603271, 'annotation_time': 0.7458629608154297, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_023.png,user_primary_filter_023.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'pEQr0RyI5NzeonfrMZm2'}, 'annotation': {'success': True}, 'upload_time': 3.0786118507385254, 'annotation_time': 0.7908892631530762, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_024.jpg,user_primary_filter_024.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '0xadxLxhczb8K13nvsW4'}, 'annotation': {'success': True}, 'upload_time': 1.3399128913879395, 'annotation_time': 0.847454309463501, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_025.jpg,user_primary_filter_025.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'f2mnIAvvYVuojemU4XvB'}, 'annotation': {'success': True}, 'upload_time': 1.2866389751434326, 'annotation_time': 0.9596068859100342, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_026.jpg,user_primary_filter_026.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'p1QilDEUye7bz2Nuu9dq'}, 'annotation': {'success': True}, 'upload_time': 1.923250436782837, 'annotation_time': 0.9505264759063721, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_027.jpg,user_primary_filter_027.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'oOFUz4bwqSudfaQCzkRr'}, 'annotation': {'success': True}, 'upload_time': 1.4329276084899902, 'annotation_time': 0.7401871681213379, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_028.jpg,user_primary_filter_028.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '7rsj51KLD8G8ZsmhTrxu'}, 'annotation': {'success': True}, 'upload_time': 1.948869228363037, 'annotation_time': 1.0677261352539062, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_029.jpg,user_primary_filter_029.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'icDGFD0p1n652olHCmIm'}, 'annotation': {'success': True}, 'upload_time': 1.4516808986663818, 'annotation_time': 0.863217830657959, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_030.jpg,user_primary_filter_030.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'v4p9FmCyoemqfWyKZQ6S'}, 'annotation': {'success': True}, 'upload_time': 1.4115405082702637, 'annotation_time': 0.7947683334350586, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_031.jpg,user_primary_filter_031.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'ZYiK56O8soLF1ljUW7T1'}, 'annotation': {'success': True}, 'upload_time': 1.3629915714263916, 'annotation_time': 1.5308611392974854, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_032.jpg,user_primary_filter_032.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'UrCQHojgAhD925SRYk13'}, 'annotation': {'success': True}, 'upload_time': 1.5943255424499512, 'annotation_time': 0.9852752685546875, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_033.jpg,user_primary_filter_033.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'l7UT0GPg28ayiYYeSVeo'}, 'annotation': {'success': True}, 'upload_time': 1.509643793106079, 'annotation_time': 0.9191207885742188, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_034.jpg,user_primary_filter_034.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'RUotNQMwBt6RvEAwk65z'}, 'annotation': {'success': True}, 'upload_time': 1.307356357574463, 'annotation_time': 1.3854188919067383, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_035.jpg,user_primary_filter_035.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'xug1YKb5n7BxqcmUaOgK'}, 'annotation': {'success': True}, 'upload_time': 1.358003854751587, 'annotation_time': 0.8293211460113525, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_036.jpg,user_primary_filter_036.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'cg6Gj2oV6DMb4odzG8XZ'}, 'annotation': {'success': True}, 'upload_time': 1.1930875778198242, 'annotation_time': 1.386995553970337, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_037.jpg,user_primary_filter_037.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'Ga7LQGqVSsmj5bJEMxqf'}, 'annotation': {'success': True}, 'upload_time': 1.4264538288116455, 'annotation_time': 0.8394885063171387, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_038.png,user_primary_filter_038.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'Z6zs6DlgeRpiMHJtKZ7L'}, 'annotation': {'success': True}, 'upload_time': 2.5546650886535645, 'annotation_time': 1.4541518688201904, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_039.jpg,user_primary_filter_039.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'VT13iKeYygpWykEFaEI7'}, 'annotation': {'success': True}, 'upload_time': 1.7404165267944336, 'annotation_time': 0.8619022369384766, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_040.jpg,user_primary_filter_040.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'yTsSUsdBGwvI7eJYFhuF'}, 'annotation': {'success': True}, 'upload_time': 1.222484827041626, 'annotation_time': 0.911384105682373, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_041.jpg,user_primary_filter_041.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'c2OeSh70EmwPbCUlJBj9'}, 'annotation': {'success': True}, 'upload_time': 1.4006550312042236, 'annotation_time': 0.8185031414031982, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_042.jpg,user_primary_filter_042.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'oqgjdnhxSvdoeSE7Pi4d'}, 'annotation': {'success': True}, 'upload_time': 1.1978814601898193, 'annotation_time': 0.752824068069458, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_043.jpg,user_primary_filter_043.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'vQadvP4B6EorxTm1ICFF'}, 'annotation': {'success': True}, 'upload_time': 1.3726279735565186, 'annotation_time': 1.108346700668335, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_044.jpg,user_primary_filter_044.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'zc7uLOOgaCscucndudE6'}, 'annotation': {'success': True}, 'upload_time': 1.3244125843048096, 'annotation_time': 0.9758789539337158, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_045.jpg,user_primary_filter_045.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'Cbdqn5Ep3zsblGrRFWow'}, 'annotation': {'success': True}, 'upload_time': 2.431464672088623, 'annotation_time': 0.7183842658996582, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_046.jpg,user_primary_filter_046.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'OSrWmtWZ2QOD5cErWkFT'}, 'annotation': {'success': True}, 'upload_time': 1.3972492218017578, 'annotation_time': 1.120244026184082, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_047.jpg,user_primary_filter_047.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'vMB5GaJdLJglesm4UwHh'}, 'annotation': {'success': True}, 'upload_time': 1.3621506690979004, 'annotation_time': 1.0942111015319824, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_048.jpg,user_primary_filter_048.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '0cLP5UOFs67pm2CxM1U4'}, 'annotation': {'success': True}, 'upload_time': 1.8835604190826416, 'annotation_time': 0.8604435920715332, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_049.jpg,user_primary_filter_049.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'kDs2zREfk3xb6YuJFTnH'}, 'annotation': {'success': True}, 'upload_time': 1.4462392330169678, 'annotation_time': 1.050771713256836, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_050.jpg,user_primary_filter_050.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '82FKAqWOMQMyBMx0kq6Z'}, 'annotation': {'success': True}, 'upload_time': 1.307044506072998, 'annotation_time': 0.9907808303833008, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_051.jpg,user_primary_filter_051.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'CERxrTf7Yk5nW6ARJnEZ'}, 'annotation': {'success': True}, 'upload_time': 1.2830121517181396, 'annotation_time': 0.9744510650634766, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_052.jpg,user_primary_filter_052.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'VPfwocJjLyBvfsNP3zWZ'}, 'annotation': {'success': True}, 'upload_time': 1.1862246990203857, 'annotation_time': 0.9094562530517578, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_053.jpg,user_primary_filter_053.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'hYvQNghYhoIMdu5MuM0c'}, 'annotation': {'success': True}, 'upload_time': 1.4934031963348389, 'annotation_time': 0.8455405235290527, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_054.jpg,user_primary_filter_054.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'JzddnCadBoS2C1ZAXeuT'}, 'annotation': {'success': True}, 'upload_time': 1.2411036491394043, 'annotation_time': 0.9242970943450928, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_055.jpg,user_primary_filter_055.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '5ratVOSOC7Pf6CrQdM5y'}, 'annotation': {'success': True}, 'upload_time': 1.2370409965515137, 'annotation_time': 0.8661353588104248, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_056.jpg,user_primary_filter_056.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'YrR9c6Es90qnQeIBxTV6'}, 'annotation': {'success': True}, 'upload_time': 1.1722314357757568, 'annotation_time': 1.0551643371582031, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_057.jpg,user_primary_filter_057.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'FwSTTylSSTOAp1pjV2Ye'}, 'annotation': {'success': True}, 'upload_time': 1.327437162399292, 'annotation_time': 0.779029130935669, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_058.jpg,user_primary_filter_058.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'bsTrjpJEuIuHsgeXX106'}, 'annotation': {'success': True}, 'upload_time': 1.278435230255127, 'annotation_time': 1.0287294387817383, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_059.jpg,user_primary_filter_059.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'qTCijA9jG8nnthZiKeLl'}, 'annotation': {'success': True}, 'upload_time': 1.2642011642456055, 'annotation_time': 0.8403151035308838, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_060.jpg,user_primary_filter_060.txt,uploaded_without_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'FeAotaF38A7hc1XR8kou'}, 'annotation': None, 'upload_time': 1.357520580291748, 'annotation_time': None, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_061.jpg,user_primary_filter_061.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'X5VH30w18cbZRpgTQNM1'}, 'annotation': {'success': True}, 'upload_time': 1.2128243446350098, 'annotation_time': 0.8932526111602783, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_062.jpg,user_primary_filter_062.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'uxycmw7Z6ude93cbG1EM'}, 'annotation': {'success': True}, 'upload_time': 1.2278523445129395, 'annotation_time': 0.9126095771789551, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_063.jpg,user_primary_filter_063.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'kvo28wLGPruVFd8pexlO'}, 'annotation': {'success': True}, 'upload_time': 1.3402104377746582, 'annotation_time': 1.088592767715454, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_064.jpg,user_primary_filter_064.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'W4TtBlv0GwpH4ra9nJDU'}, 'annotation': {'success': True}, 'upload_time': 1.360584020614624, 'annotation_time': 1.5067212581634521, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_065.jpg,user_primary_filter_065.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': '446YbfhppUqYStfQSepr'}, 'annotation': {'success': True}, 'upload_time': 1.1708176136016846, 'annotation_time': 1.1246201992034912, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_066.jpg,user_primary_filter_066.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'saEA9pPTda1oZaMhWdLE'}, 'annotation': {'success': True}, 'upload_time': 1.2762174606323242, 'annotation_time': 0.9780592918395996, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_067.jpg,user_primary_filter_067.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'Hsf3kq9QRwOOltW5UYFh'}, 'annotation': {'success': True}, 'upload_time': 1.3826422691345215, 'annotation_time': 0.7614858150482178, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_068.jpg,user_primary_filter_068.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'm7OHFJdIaFFGwaU3GciJ'}, 'annotation': {'success': True}, 'upload_time': 1.1998844146728516, 'annotation_time': 0.9740333557128906, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_069.jpg,user_primary_filter_069.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'T7d1BmFhyDlwzYDYWnvt'}, 'annotation': {'success': True}, 'upload_time': 1.326329231262207, 'annotation_time': 0.9328899383544922, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_070.jpg,user_primary_filter_070.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'uIszjeDHHaI8ia2vizIb'}, 'annotation': {'success': True}, 'upload_time': 1.1809029579162598, 'annotation_time': 0.8605504035949707, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
user_primary_filter_071.jpg,user_primary_filter_071.txt,uploaded_with_prediction_label,train,lg_wall_mounted_filter_user_primary_099_model_prelabel_yolov8,"{'image': {'success': True, 'id': 'p0zAqTlMjToLYUsAMNAH'}, 'annotation': {'success': True}, 'upload_time': 1.4214916229248047, 'annotation_time': 1.0253546237945557, 'upload_retry_attempts': 0, 'annotation_upload_retry_attempts': 0}"
